"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,14361.511307,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,15109.737403,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,15120.063649,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,15669.140139,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,15800.088894,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,14816.290598,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,14326.10209,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,14596.889676,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,15088.873591,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,15424.038754,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2005","2005","OECDIDX","OECD=100","-2","Hundredths",,,33.404809,"B","Break"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2006","2006","OECDIDX","OECD=100","-2","Hundredths",,,33.527076,"B","Break"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2007","2007","OECDIDX","OECD=100","-2","Hundredths",,,34.520159,"B","Break"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2008","2008","OECDIDX","OECD=100","-2","Hundredths",,,36.025541,"B","Break"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2009","2009","OECDIDX","OECD=100","-2","Hundredths",,,37.138033,"B","Break"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2010","2010","OECDIDX","OECD=100","-2","Hundredths",,,38.605145,"B","Break"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2011","2011","OECDIDX","OECD=100","-2","Hundredths",,,39.214642,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2012","2012","OECDIDX","OECD=100","-2","Hundredths",,,39.318055,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2013","2013","OECDIDX","OECD=100","-2","Hundredths",,,39.753299,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2014","2014","OECDIDX","OECD=100","-2","Hundredths",,,39.034078,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2015","2015","OECDIDX","OECD=100","-2","Hundredths",,,36.625127,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2016","2016","OECDIDX","OECD=100","-2","Hundredths",,,34.660959,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2017","2017","OECDIDX","OECD=100","-2","Hundredths",,,34.144386,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2018","2018","OECDIDX","OECD=100","-2","Hundredths",,,32.863775,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2019","2019","OECDIDX","OECD=100","-2","Hundredths",,,32.67164,"P","Provisional value"
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2005","2005","IDX","Index","-2","Hundredths","2015","2015",47.676522,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2006","2006","IDX","Index","-2","Hundredths","2015","2015",50.90626,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",54.184134,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",58.940716,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",63.251335,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",68.579208,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",74.284033,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",80.184508,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",86.202006,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",92.966028,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",108.103604,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",112.072503,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",120.746529,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",125.847175,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2005","2005","BRL","Brazilian Real","6","Millions",,,2170584.515,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2006","2006","BRL","Brazilian Real","6","Millions",,,2409449.883,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2007","2007","BRL","Brazilian Real","6","Millions",,,2720262.966,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2008","2008","BRL","Brazilian Real","6","Millions",,,3109803.093,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2009","2009","BRL","Brazilian Real","6","Millions",,,3333039.311,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2010","2010","BRL","Brazilian Real","6","Millions",,,3885847,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2011","2011","BRL","Brazilian Real","6","Millions",,,4376382,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2012","2012","BRL","Brazilian Real","6","Millions",,,4814760,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2013","2013","BRL","Brazilian Real","6","Millions",,,5331619,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2014","2014","BRL","Brazilian Real","6","Millions",,,5778953,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2015","2015","BRL","Brazilian Real","6","Millions",,,5995787,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2016","2016","BRL","Brazilian Real","6","Millions",,,6269328,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2017","2017","BRL","Brazilian Real","6","Millions",,,6585479,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2018","2018","BRL","Brazilian Real","6","Millions",,,7004141,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2019","2019","BRL","Brazilian Real","6","Millions",,,7389131,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2005","2005","BRL","Brazilian Real","6","Millions","2015","2015",4552732.503,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2006","2006","BRL","Brazilian Real","6","Millions","2015","2015",4733111.226,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2007","2007","BRL","Brazilian Real","6","Millions","2015","2015",5020405.034,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2008","2008","BRL","Brazilian Real","6","Millions","2015","2015",5276154.224,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2009","2009","BRL","Brazilian Real","6","Millions","2015","2015",5269516.182,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2010","2010","BRL","Brazilian Real","6","Millions","2015","2015",5666217.336,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2011","2011","BRL","Brazilian Real","6","Millions","2015","2015",5891416.785,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2012","2012","BRL","Brazilian Real","6","Millions","2015","2015",6004601.27,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2013","2013","BRL","Brazilian Real","6","Millions","2015","2015",6185028.89,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2014","2014","BRL","Brazilian Real","6","Millions","2015","2015",6216198.698,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2015","2015","BRL","Brazilian Real","6","Millions","2015","2015",5995787,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2016","2016","BRL","Brazilian Real","6","Millions","2015","2015",5799370,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2017","2017","BRL","Brazilian Real","6","Millions","2015","2015",5876088.071,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2018","2018","BRL","Brazilian Real","6","Millions","2015","2015",5800697.589,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VOB","Constant prices, OECD base year","2019","2019","BRL","Brazilian Real","6","Millions","2015","2015",5871511.219,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",2289169.444,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",2379866.066,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",2524320.897,,
