"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.593663,,
"EST","Estonia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.606524,,
"EST","Estonia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.612425,,
"EST","Estonia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.612448,,
"EST","Estonia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.613318,,
"EST","Estonia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.636009,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","HUF","Forint","0","Units",,,130.929945,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","HUF","Forint","0","Units",,,131.509675,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","HUF","Forint","0","Units",,,134.051959,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","HUF","Forint","0","Units",,,131.005355,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","HUF","Forint","0","Units",,,127.683422,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","HUF","Forint","0","Units",,,126.412443,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","HUF","Forint","0","Units",,,124.271836,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","HUF","Forint","0","Units",,,125.623608,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","HUF","Forint","0","Units",,,124.979432,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","HUF","Forint","0","Units",,,129.414974,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","HUF","Forint","0","Units",,,132.55351,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","HUF","Forint","0","Units",,,132.033797,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","HUF","Forint","0","Units",,,136.036522,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","HUF","Forint","0","Units",,,139.092451,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","HUF","Forint","0","Units",,,140.829099,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","HUF","Forint","0","Units",,,145.365054,,
"HUN","Hungary","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","HUF","Forint","0","Units",,,154.78731,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","USD","US Dollar","0","Units",,,1,,
"USA","United States","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","USD","US Dollar","0","Units",,,1,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","RUB","Russian Ruble","0","Units",,,10.959164,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","RUB","Russian Ruble","0","Units",,,11.2421,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","RUB","Russian Ruble","0","Units",,,12.053873,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","RUB","Russian Ruble","0","Units",,,12.707331,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","RUB","Russian Ruble","0","Units",,,13.673407,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","RUB","Russian Ruble","0","Units",,,14.374063,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","RUB","Russian Ruble","0","Units",,,16.739697,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","RUB","Russian Ruble","0","Units",,,17.544458,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","RUB","Russian Ruble","0","Units",,,18.330978,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","RUB","Russian Ruble","0","Units",,,19.255436,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","RUB","Russian Ruble","0","Units",,,20.983288,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","RUB","Russian Ruble","0","Units",,,21.97595,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","RUB","Russian Ruble","0","Units",,,22.042168,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","RUB","Russian Ruble","0","Units",,,22.303337,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","RUB","Russian Ruble","0","Units",,,22.97562,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","RUB","Russian Ruble","0","Units",,,22.785429,,
"RUS","Russia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","RUB","Russian Ruble","0","Units",,,23.219948,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.887601,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.877957,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.878117,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.872035,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.863796,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.856668,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.850842,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.855789,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.845407,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.845595,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.850461,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.832053,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.837481,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.827618,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.816877,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.811112,,
"AUT","Austria","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.811353,,
"DEU","Germany","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.845792,,
"DEU","Germany","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.838878,,
"DEU","Germany","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.827007,,
"DEU","Germany","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.817229,,
"DEU","Germany","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.820987,,
